brand_name,product_name,product_type,post_type,platform,region,gender,age_range,social_media_mentions,review_rating,price_usd,availability_status,followers,likes,comments,shares,product_category,post_day_of_week,is_weekend,engagement_rate,comment_to_like_ratio,share_to_like_ratio,is_luxury_handbag,high_price_tier,premium_engagement,is_western_market,young_demographic,high_rating,mentions_per_follower
Gucci,Gucci Chic Perfume,Perfume,Reel,TikTok,Europe,Male,45-54,4602.0,4.2,3233.6,Out of Stock,9061837.0,228359.0,23278.0,13393.0,Luxury Accessories,Monday,0,2.924682931286449,0.10193554037484673,0.058648624978104746,0,0,0,1,0,1,507.8440497219272
Gucci,Gucci Chic Belt,Belt,Reel,TikTok,Asia,Female,25-34,2655.0,4.9,3013.31,In Stock,4660970.0,381653.0,42941.0,16148.0,Luxury Accessories,Thursday,0,9.456014520582626,0.11251290435839792,0.0423105744994157,0,0,0,0,1,1,569.6239194845708
Gucci,Gucci Classic Handbag,Handbag,Image,YouTube,Asia,Non-binary,55+,4125.0,3.3,233.94,Out of Stock,6910290.0,495856.0,39520.0,17969.0,Apparel,Friday,0,8.00755105791508,0.07970039749363224,0.03623827030777018,1,0,0,0,0,0,596.9358738924126
Gucci,Gucci Vintage Shoes,Shoes,Live,YouTube,Asia,Female,25-34,461.0,2.7,3485.29,Pre-order,1728697.0,24020.0,27482.0,3428.0,Fragrances,Saturday,1,3.177537763992186,1.144082261354648,0.14270846342783397,0,0,0,0,1,0,266.67484238128486
Gucci,Gucci Modern Shoes,Shoes,Image,Facebook,Asia,Female,35-44,2641.0,1.1,477.46,Out of Stock,4963489.0,618506.0,2054.0,16622.0,Luxury Accessories,Saturday,1,12.837381124446937,0.003320900167661805,0.026874392690786036,0,0,0,0,0,0,532.0853939638025
Gucci,Gucci Bold Perfume,Perfume,Story,Facebook,South America,Female,25-34,881.0,3.6,4653.59,Out of Stock,4409539.0,55249.0,12742.0,19818.7,Footwear,Tuesday,0,1.9913578267478755,0.23062443438914026,0.35870950226244347,0,1,0,0,1,0,199.79412813901862
Gucci,Gucci Classic Sunglasses,Sunglasses,Story,TikTok,South America,Female,18-24,1126.0,4.2,3345.96,In Stock,5452210.0,317180.0,26649.0,267.0,Luxury Accessories,Friday,0,6.3111288816828415,0.08401827347791954,0.0008417906495029652,0,0,0,0,1,1,206.52175906650697
Gucci,Gucci Classic Belt,Belt,Reel,TikTok,Europe,Non-binary,45-54,1172.0,4.4,3033.39,Out of Stock,5795172.0,699352.0,41214.0,156.0,Footwear,Friday,0,12.781708636085348,0.058931612504700776,0.0002230633170945145,0,0,0,1,0,1,202.23731064410168
Gucci,Gucci Modern Sunglasses,Sunglasses,Reel,Facebook,Asia,Female,18-24,281.0,4.1,3944.23,Pre-order,407129.0,904801.0,47388.0,994.0,Luxury Accessories,Wednesday,0,234.1230912069639,0.052373889536053195,0.0010985828943791017,0,1,1,0,1,1,690.1989295776032
Gucci,Gucci Chic Handbag,Handbag,Live,YouTube,Middle East,Male,35-44,4386.0,3.7,3173.05,Out of Stock,6046753.0,11204.0,23628.0,16128.0,Footwear,Tuesday,0,0.8427663574152937,2.1087014725568944,1.4393574297188756,1,0,0,0,0,0,725.3479677440107
Louis Vuitton,Louis Vuitton Elegant Watch,Watch,Video,Facebook,Europe,Female,45-54,4654.0,1.9,1908.65,Out of Stock,8327217.0,578426.0,33848.0,6394.0,Fragrances,Sunday,1,7.429468933018078,0.05851732370722667,0.011054117459938765,0,0,0,1,0,0,558.8902030534332
Gucci,Gucci Chic Sunglasses,Sunglasses,Live,Instagram,North America,Male,25-34,3833.0,3.6,551.48,Pre-order,1309430.0,943924.0,23948.0,14972.0,Fragrances,Monday,0,75.05891876618071,0.02537065974521281,0.01586142966867071,0,0,1,1,1,0,2927.2278777788806
Gucci,Gucci Vintage Belt,Belt,Story,Instagram,North America,Non-binary,45-54,4879.0,1.6,1882.17,Pre-order,3793145.0,361714.0,41210.0,462.0,Footwear,Wednesday,0,10.634605320914439,0.11392947486280636,0.0012772486626211243,0,0,0,1,0,0,1286.2677277035284
Louis Vuitton,Louis Vuitton Vintage Perfume,Perfume,Reel,YouTube,Asia,Female,18-24,1685.0,1.5,226.24,In Stock,3362577.0,636446.0,26383.0,5130.0,Fragrances,Wednesday,0,19.86449678327069,0.041453569582384706,0.008060372662609769,0,0,0,0,1,0,501.10376654571775
Gucci,Gucci Modern Handbag,Handbag,Video,Facebook,Europe,Female,35-44,3696.0,2.9,4531.17,In Stock,7920616.0,595084.0,47340.0,14169.0,Apparel,Sunday,1,8.289670904384204,0.07955166068712873,0.023810043943302217,1,1,0,1,0,0,466.6303731931961
Louis Vuitton,Louis Vuitton Modern Perfume,Perfume,Video,Instagram,North America,Female,45-54,352.0,1.2,3477.04,Pre-order,3922442.0,279420.0,23636.0,15447.0,Apparel,Sunday,1,8.120018090771005,0.08458920410420119,0.05528217277871026,0,0,0,1,0,0,89.74001400148173
Gucci,Gucci Classic Watch,Watch,Reel,Twitter,Asia,Male,25-34,4718.0,4.3,4985.27,Out of Stock,4600364.0,914048.0,16468.0,8138.0,Footwear,Friday,0,20.40390716908488,0.01801653959470444,0.008903242605155742,0,1,0,0,1,1,1025.5710200323279
Gucci,Gucci Modern Belt,Belt,Story,Instagram,North America,Non-binary,25-34,3781.0,3.3,272.65,Out of Stock,5042876.0,340327.0,3430.0,5693.0,Footwear,Thursday,0,6.929577487132342,0.010078512493829482,0.01672798006628899,0,0,0,1,1,0,749.7705674301728
Gucci,Gucci Modern Perfume,Perfume,Image,Instagram,North America,Female,55+,2741.0,3.2,995.08,Pre-order,8789012.0,455536.0,28542.0,1920.0,Eyewear,Wednesday,0,5.529609016349051,0.06265572280627041,0.004214805822578627,0,0,0,1,0,0,311.8666808055331
Louis Vuitton,Louis Vuitton Elegant Sunglasses,Sunglasses,Reel,Facebook,Asia,Female,45-54,106.0,4.3,2991.12,Out of Stock,7896019.0,272601.0,23898.0,442.0,Fragrances,Monday,0,3.760641913348993,0.0876662680391193,0.0016214114349858036,0,0,0,0,0,1,13.424486440572142
Gucci,Gucci Vintage Watch,Watch,Live,Twitter,Middle East,Female,18-24,1392.0,2.9,3744.1,Pre-order,2010893.0,160840.0,48702.0,1439.0,Fragrances,Friday,0,10.491905834870378,0.3027959288987261,0.008946723783115002,0,0,0,0,1,0,692.229770554674
Gucci,Gucci Chic Watch,Watch,Video,Facebook,Asia,Female,55+,2669.0,4.7,3491.78,Pre-order,2917847.0,781548.0,523.0,12904.0,Fragrances,Thursday,0,27.24525994680324,0.0006691838899416415,0.016510800986246545,0,0,1,0,0,1,914.7155419732426
Gucci,Gucci Modern Belt,Belt,Reel,Instagram,Middle East,Female,25-34,4830.0,2.1,3735.27,Pre-order,4611319.0,427712.0,48185.0,15997.0,Fragrances,Wednesday,0,10.667099803765472,0.11265731927717886,0.03740124803314372,0,0,0,0,1,0,1047.4226571616493
Gucci,Gucci Chic Shoes,Shoes,Live,TikTok,Asia,Male,18-24,2001.0,1.6,3669.68,Pre-order,9948886.0,492696.0,3014.0,12781.0,Fragrances,Tuesday,0,5.111034541957763,0.006117350014308997,0.02594089267846161,0,0,0,0,1,0,201.1280458937815
Louis Vuitton,Louis Vuitton Vintage Watch,Watch,Live,Twitter,North America,Male,18-24,3464.0,4.1,3803.33,Out of Stock,8258578.0,188033.0,39143.0,7583.0,Apparel,Saturday,1,2.842608013147058,0.20816979907889,0.04032781305508578,0,1,0,1,1,1,419.44266918590586
Gucci,Gucci Vintage Watch,Watch,Video,Facebook,South America,Female,18-24,1420.0,1.3,571.07,In Stock,8536834.0,494498.0,351.0,1446.0,Luxury Accessories,Monday,0,5.813572104131344,0.0007098093221624311,0.0029241717374554853,0,0,0,0,1,0,166.33801242943227
Gucci,Gucci Bold Sunglasses,Sunglasses,Story,TikTok,Europe,Female,25-34,4352.0,2.2,2489.72,Out of Stock,2893241.0,223393.0,25662.0,4628.0,Footwear,Friday,0,8.768125434417664,0.11487327323025685,0.020716760521768712,0,0,0,1,1,0,1504.195467989013
Gucci,Gucci Chic Belt,Belt,Live,TikTok,Asia,Female,45-54,1621.0,1.8,1502.35,Pre-order,6224457.0,615001.0,32844.0,8223.0,Luxury Accessories,Saturday,1,10.540164387030066,0.05340470437494512,0.013370688225404145,0,0,0,0,0,0,260.42432295700655
Louis Vuitton,Louis Vuitton Vintage Handbag,Handbag,Reel,YouTube,Middle East,Male,18-24,3103.0,4.2,3055.68,Out of Stock,4066883.0,786381.0,29220.0,10142.0,Eyewear,Monday,0,20.304075627452278,0.037157513778290956,0.01289703986103446,1,0,0,0,1,1,762.9921982019154
Louis Vuitton,Louis Vuitton Classic Belt,Belt,Live,TikTok,South America,Female,25-34,4637.0,4.7,4937.13,Out of Stock,2051208.0,565424.0,45396.0,7843.0,Apparel,Friday,0,30.160910058853123,0.08028651014723438,0.01387098200468674,0,1,1,0,1,1,2260.6191083498115
Louis Vuitton,Louis Vuitton Elegant Watch,Watch,Video,Instagram,Middle East,Female,35-44,3399.0,1.9,3788.87,Out of Stock,226614.0,978980.0,44885.0,15567.0,Eyewear,Wednesday,0,458.6795167112358,0.04584869369272744,0.015901227909428273,0,1,1,0,0,0,14999.073314093568
Louis Vuitton,Louis Vuitton Vintage Belt,Belt,Video,TikTok,Asia,Non-binary,18-24,4773.0,1.8,2009.01,In Stock,8656910.0,632092.0,1783.0,3633.0,Footwear,Sunday,1,7.364151874052058,0.002820787447416757,0.00574757195539264,0,0,0,0,1,0,551.3514637439918
Gucci,Gucci Classic Perfume,Perfume,Image,TikTok,Middle East,Non-binary,55+,2808.0,1.8,2186.65,In Stock,6706577.0,813399.0,4886.0,12746.0,Eyewear,Friday,0,12.391283959015158,0.006006884681583477,0.015670027046963363,0,0,0,0,0,0,418.69347060355824
Louis Vuitton,Louis Vuitton Bold Perfume,Perfume,Video,Instagram,South America,Non-binary,45-54,4610.0,1.1,4294.1,Pre-order,3588926.0,267729.0,26236.0,18327.0,Fragrances,Tuesday,0,8.701544696101285,0.09799424793635379,0.06845329249617152,0,1,0,0,0,0,1284.5068413224458
Louis Vuitton,Louis Vuitton Elegant Shoes,Shoes,Image,Facebook,Asia,Non-binary,25-34,392.0,1.5,1620.82,In Stock,9757415.0,848821.0,48588.0,536.0,Luxury Accessories,Thursday,0,9.20269354127092,0.05724168317974793,0.0006314633692340679,0,0,0,0,1,0,40.17457492583845
Gucci,Gucci Bold Watch,Watch,Reel,Facebook,Europe,Female,18-24,3350.0,3.7,589.29,Pre-order,1321997.0,885002.0,15897.0,5361.0,Footwear,Monday,0,68.5523492110799,0.017962650974064496,0.006057606584384459,0,0,1,1,1,0,2534.0450848224314
Gucci,Gucci Bold Perfume,Perfume,Live,Facebook,North America,Non-binary,55+,4700.0,2.9,3529.88,In Stock,9947859.0,189893.0,25163.0,15865.0,Fragrances,Wednesday,0,2.321313561038611,0.13251076916595575,0.08354661021411945,0,0,0,1,0,0,472.4634717882511
Gucci,Gucci Classic Perfume,Perfume,Reel,Facebook,Europe,Non-binary,35-44,2629.0,4.6,4588.03,In Stock,1461078.0,406951.0,36461.0,13020.0,Eyewear,Wednesday,0,31.239399949900005,0.08959533311053884,0.031993945231870095,0,1,1,1,0,1,1799.3563656423544
Louis Vuitton,Louis Vuitton Classic Shoes,Shoes,Reel,YouTube,North America,Non-binary,18-24,3143.0,2.4,4823.65,Out of Stock,3860926.0,228754.0,41178.0,17352.0,Luxury Accessories,Wednesday,0,7.440805651286764,0.18000918012721034,0.07585407969224717,0,1,0,1,1,0,814.0534162011911
Louis Vuitton,Louis Vuitton Bold Sunglasses,Sunglasses,Live,Facebook,Europe,Non-binary,55+,996.0,4.0,2809.7,In Stock,3859629.0,744164.0,46051.0,10726.0,Eyewear,Wednesday,0,20.75176137395589,0.06188278137241069,0.014413470130952141,0,0,0,1,0,1,258.0558908641219
Gucci,Gucci Bold Perfume,Perfume,Image,Twitter,Europe,Non-binary,45-54,2109.0,2.1,1262.85,In Stock,6397308.0,172114.0,14491.0,489.0,Luxury Accessories,Sunday,1,2.9245738988962233,0.08419370769543619,0.0028411236673154578,0,0,0,1,0,0,329.66991740901017
Gucci,Gucci Bold Watch,Watch,Story,Twitter,South America,Female,45-54,2068.0,4.9,598.85,In Stock,8147156.0,254535.0,38389.0,16219.0,Footwear,Friday,0,3.7944897581438237,0.15081953043970206,0.0637198667379074,0,0,0,0,0,1,253.83090737430337
Gucci,Gucci Vintage Belt,Belt,Live,Facebook,South America,Non-binary,25-34,2975.0,1.6,4364.45,In Stock,603601.0,653532.0,12602.0,11193.0,Footwear,Sunday,1,112.21436014850869,0.019282882425218008,0.01712690866413785,0,1,1,0,1,0,4928.7526031269
Louis Vuitton,Louis Vuitton Vintage Shoes,Shoes,Video,Instagram,Middle East,Male,18-24,4049.0,3.4,1949.01,Out of Stock,5062491.0,156024.0,21469.0,11008.0,Eyewear,Saturday,1,3.723483162735499,0.13759974363082839,0.07055279602627784,0,0,0,0,1,0,799.8038910093866
Louis Vuitton,Louis Vuitton Modern Perfume,Perfume,Story,Instagram,Asia,Non-binary,55+,3321.0,3.2,4717.19,Out of Stock,5139031.0,546426.0,9746.0,17897.0,Fragrances,Wednesday,0,11.170763515534349,0.01783586828615716,0.03275277392954594,0,1,0,0,0,0,646.2307777477894
Louis Vuitton,Louis Vuitton Bold Sunglasses,Sunglasses,Story,Instagram,Europe,Male,25-34,4635.0,1.0,2689.39,In Stock,7883149.0,799316.0,2555.0,2004.0,Eyewear,Sunday,1,10.197384319388103,0.003196478993941077,0.0025071404711772675,0,0,0,1,1,0,587.9630081836585
Gucci,Gucci Bold Handbag,Handbag,Story,YouTube,North America,Non-binary,55+,4357.0,4.8,4724.08,Out of Stock,2742548.0,448811.0,26685.0,10267.0,Fragrances,Sunday,1,17.71210567691067,0.05945696639127296,0.02287594805842981,1,1,0,1,0,1,1588.6686395279132
Louis Vuitton,Louis Vuitton Modern Perfume,Perfume,Image,Facebook,North America,Non-binary,55+,2271.0,1.8,3285.11,Pre-order,7765838.0,17332.0,8718.0,8432.0,Fragrances,Sunday,1,0.44402162393807343,0.5029712109848267,0.48647089367103213,0,0,0,1,0,0,292.43463487134295
Louis Vuitton,Louis Vuitton Vintage Shoes,Shoes,Image,Instagram,Asia,Male,55+,363.0,4.5,3109.54,In Stock,7669571.0,70824.0,13303.0,10800.0,Fragrances,Saturday,1,1.2377093842667342,0.1878291563713378,0.15248852806212496,0,0,0,0,0,1,47.32989628754985
Louis Vuitton,Louis Vuitton Chic Handbag,Handbag,Story,Twitter,North America,Male,55+,1841.0,4.4,1250.97,In Stock,7791459.0,949144.0,10043.0,3230.0,Eyewear,Friday,0,12.35220515182073,0.010581101939113623,0.003403062756480833,1,0,0,1,0,1,236.28437241343374
Louis Vuitton,Louis Vuitton Chic Watch,Watch,Story,Facebook,Europe,Non-binary,55+,855.0,3.7,1381.52,Pre-order,2547111.0,302840.0,5017.0,15081.0,Fragrances,Saturday,1,12.678599401439513,0.016566449060728235,0.04979840906614362,0,0,0,1,0,0,335.674417015984
Gucci,Gucci Chic Belt,Belt,Story,TikTok,Asia,Male,25-34,2803.0,2.6,2413.26,Pre-order,8250276.0,67333.0,33645.0,16422.0,Eyewear,Tuesday,0,1.4229826977909588,0.4996732705616776,0.2438886743695607,0,0,0,0,1,0,339.7462097025603
Gucci,Gucci Chic Perfume,Perfume,Video,Twitter,Europe,Male,25-34,335.0,3.4,3324.2,Out of Stock,2456503.0,474071.0,8738.0,11142.0,Luxury Accessories,Thursday,0,20.107893212424326,0.018431799389122327,0.02350275907457095,0,0,0,1,1,0,136.3727217104966
Louis Vuitton,Louis Vuitton Chic Handbag,Handbag,Video,TikTok,North America,Male,18-24,4256.0,2.3,2109.58,Pre-order,7511968.0,281716.0,42222.0,584.0,Eyewear,Wednesday,0,4.320066326161133,0.1498738095322611,0.0020730023392269547,1,0,0,1,1,0,566.562583866172
Louis Vuitton,Louis Vuitton Modern Belt,Belt,Live,Instagram,Asia,Male,35-44,1903.0,2.7,4707.83,In Stock,3680228.0,820261.0,32091.0,15295.0,Eyewear,Wednesday,0,23.5759034494602,0.039122865620984514,0.018646481246235958,0,1,0,0,0,0,517.0875282727048
Louis Vuitton,Louis Vuitton Bold Belt,Belt,Image,YouTube,South America,Non-binary,45-54,1773.0,3.9,3782.2,In Stock,3772939.0,911976.0,37630.0,10668.0,Eyewear,Saturday,1,25.45161742609674,0.0412620055111039,0.011697663427915396,0,0,0,0,0,0,469.92543478704533
Gucci,Gucci Modern Shoes,Shoes,Reel,TikTok,Middle East,Non-binary,55+,4155.0,1.5,791.62,In Stock,1669402.0,466129.0,36577.0,673.0,Fragrances,Friday,0,30.1532524820265,0.07846952566880484,0.0014438032308583442,0,0,1,0,0,0,2488.9151923862555
Gucci,Gucci Chic Belt,Belt,Image,Facebook,Asia,Female,45-54,574.0,3.5,2630.94,Pre-order,4748981.0,677319.0,24880.0,11297.0,Luxury Accessories,Sunday,1,15.024191505504023,0.03673300655524715,0.016678970058465716,0,0,0,0,0,0,120.86803463732537
Gucci,Gucci Vintage Sunglasses,Sunglasses,Video,Facebook,Asia,Male,55+,4417.0,1.4,4484.11,In Stock,3194749.0,453942.0,39060.0,19818.7,Footwear,Friday,0,16.051987182717642,0.08604604542861108,0.04365900564608332,0,1,0,0,0,0,1382.5812293860959
Gucci,Gucci Modern Belt,Belt,Reel,YouTube,Asia,Female,18-24,2014.0,3.1,2460.45,In Stock,735528.0,860430.0,20767.0,7187.0,Footwear,Tuesday,0,120.78180572323556,0.024135578564696065,0.008352790636320634,0,0,1,0,1,0,2738.169043190742
Gucci,Gucci Elegant Sunglasses,Sunglasses,Story,YouTube,Europe,Non-binary,18-24,3141.0,4.5,1969.8,Pre-order,509681.0,672521.0,13648.0,3506.0,Luxury Accessories,Friday,0,135.31503038174858,0.02029375990673911,0.005213212355878321,0,0,1,1,1,1,6162.678224222602
Louis Vuitton,Louis Vuitton Modern Perfume,Perfume,Video,TikTok,Europe,Non-binary,45-54,4886.0,4.4,4231.26,Out of Stock,9206738.0,65590.0,5440.0,1229.0,Apparel,Monday,0,0.784849096390057,0.08293820798585172,0.018737326767391867,0,1,0,1,0,1,530.6982777179062
Louis Vuitton,Louis Vuitton Classic Shoes,Shoes,Image,YouTube,South America,Non-binary,45-54,3242.0,4.5,608.66,Pre-order,7497385.0,876844.0,28370.0,6563.0,Luxury Accessories,Tuesday,0,12.161266895057409,0.03235463508373772,0.00748478921588194,0,0,0,0,0,1,432.41743621275947
Gucci,Gucci Classic Handbag,Handbag,Story,Twitter,South America,Male,55+,651.0,1.4,1973.24,In Stock,2907007.0,45833.0,10601.0,13300.0,Apparel,Monday,0,2.3988246330332195,0.23129118121918227,0.29017759741676485,1,0,0,0,0,0,223.9416692151068
Gucci,Gucci Classic Belt,Belt,Reel,YouTube,Middle East,Female,18-24,550.0,3.6,2064.43,In Stock,9915768.0,383981.0,21256.0,12876.0,Footwear,Friday,0,4.21664766662552,0.05535676151486268,0.03353282185102427,0,0,0,0,1,0,55.46721141519245
Gucci,Gucci Classic Watch,Watch,Image,Twitter,Europe,Female,25-34,3040.0,3.2,2305.57,Pre-order,683814.0,139849.0,6551.0,12325.0,Footwear,Monday,0,23.21172131603038,0.04684304612084376,0.08813013943510904,0,0,0,1,1,0,4445.6533501800195
Louis Vuitton,Louis Vuitton Elegant Shoes,Shoes,Image,Instagram,Middle East,Female,45-54,4396.0,3.4,4763.97,In Stock,5610721.0,196955.0,47273.0,13962.0,Luxury Accessories,Sunday,1,4.601725874446439,0.24001807510306872,0.07088892950709803,0,1,0,0,0,0,783.5000171992156
Louis Vuitton,Louis Vuitton Chic Perfume,Perfume,Story,Twitter,Asia,Male,55+,266.0,3.9,2312.89,Pre-order,9167952.0,398748.0,25187.0,4196.0,Fragrances,Friday,0,4.669865199992321,0.06316504868977728,0.01052291040228314,0,0,0,0,0,0,29.01411351193811
Gucci,Gucci Chic Handbag,Handbag,Reel,Instagram,Middle East,Non-binary,25-34,2402.0,2.3,4104.46,Pre-order,8168341.0,857710.0,33618.0,8700.0,Eyewear,Tuesday,0,11.01849200468002,0.03919502023408817,0.01014327669809528,1,1,0,0,1,0,294.062160235475
Louis Vuitton,Louis Vuitton Bold Handbag,Handbag,Reel,TikTok,Middle East,Male,35-44,2595.0,2.7,3027.66,In Stock,9676928.0,88624.0,6470.0,13168.0,Apparel,Wednesday,0,1.1187641367177683,0.07300423131170664,0.14858110014104373,1,0,0,0,0,0,268.1636155606407
Louis Vuitton,Louis Vuitton Classic Perfume,Perfume,Live,YouTube,Asia,Female,18-24,3992.0,3.6,727.99,Out of Stock,3494598.0,830183.0,13439.0,14193.0,Fragrances,Monday,0,24.546886365756517,0.016187977604964682,0.017096209996819982,0,0,0,0,1,0,1142.3345403391177
Gucci,Gucci Modern Shoes,Shoes,Live,Facebook,South America,Female,55+,4592.0,3.4,606.24,Pre-order,9890644.0,314736.0,39541.0,11738.0,Luxury Accessories,Thursday,0,3.7006184834880314,0.12563187677330598,0.037294630119750774,0,0,0,0,0,0,464.2771491927118
Gucci,Gucci Classic Perfume,Perfume,Video,YouTube,South America,Female,18-24,3616.0,1.4,4570.12,In Stock,2419526.0,429893.0,42911.0,5058.0,Luxury Accessories,Thursday,0,19.75023207024847,0.09981762946214648,0.011765691077335343,0,1,0,0,1,0,1494.5076019021908
Gucci,Gucci Bold Watch,Watch,Video,YouTube,Middle East,Female,35-44,220.0,1.6,739.15,In Stock,3536591.0,142605.0,9951.0,15680.0,Fragrances,Sunday,1,4.757010352624887,0.06977967266454427,0.10995329789770417,0,0,0,0,0,0,62.206797449860616
Louis Vuitton,Louis Vuitton Modern Belt,Belt,Story,Facebook,North America,Male,35-44,4500.0,2.7,2236.46,Pre-order,83123.0,793346.0,40931.0,16783.0,Luxury Accessories,Friday,0,1023.8562130818185,0.051592808695312395,0.021154677587486938,0,0,1,1,0,0,54136.64088158512
Louis Vuitton,Louis Vuitton Elegant Watch,Watch,Video,Facebook,North America,Female,18-24,4209.0,1.5,4208.03,In Stock,9661903.0,978210.0,49391.7,16619.0,Luxury Accessories,Sunday,1,10.807609018637425,0.05049186729652396,0.016989177181610103,0,1,0,1,1,0,435.6284678080498
Gucci,Gucci Chic Belt,Belt,Reel,Twitter,Middle East,Female,55+,2893.0,3.7,4282.92,Out of Stock,6806310.0,289196.0,4932.0,16680.0,Footwear,Sunday,1,4.566468468230216,0.017054118818659945,0.05767694685629519,0,1,0,0,0,0,425.0467580818388
Gucci,Gucci Bold Handbag,Handbag,Image,TikTok,Middle East,Male,45-54,3545.0,1.7,3808.34,In Stock,8794970.0,287437.0,23778.0,10425.0,Apparel,Monday,0,3.657090359603273,0.08272392655111711,0.036268690987273776,1,1,0,0,0,0,403.07130098226605
Gucci,Gucci Bold Handbag,Handbag,Story,Instagram,Middle East,Female,18-24,4067.0,2.0,3565.06,Out of Stock,720623.0,705608.0,16265.0,3468.0,Fragrances,Monday,0,100.65471127066441,0.02305100983689267,0.004914903296301493,1,0,1,0,1,0,5643.72771893209
Gucci,Gucci Classic Watch,Watch,Image,Twitter,Middle East,Male,45-54,4124.0,2.3,3893.88,Pre-order,6828997.0,168862.0,4679.0,15383.0,Fragrances,Tuesday,0,2.7664970419521344,0.02770885273861059,0.09109751692200185,0,1,0,0,0,0,603.8954183169212
Gucci,Gucci Modern Handbag,Handbag,Reel,Facebook,Middle East,Male,25-34,4563.0,3.9,1826.43,Out of Stock,2156552.0,687204.0,27275.0,127.0,Footwear,Tuesday,0,33.13650679417886,0.039689757786977684,0.00018480657154706383,1,0,1,0,1,0,2115.8775675244556
Gucci,Gucci Chic Watch,Watch,Reel,Twitter,Asia,Non-binary,45-54,4812.0,1.8,2709.05,In Stock,9850477.0,732936.0,37403.0,15872.0,Eyewear,Sunday,1,7.9814510505430345,0.051031671207757284,0.021655340090621703,0,0,0,0,0,0,488.50426228090276
Gucci,Gucci Chic Sunglasses,Sunglasses,Story,TikTok,Asia,Male,55+,1887.0,1.2,4769.64,Out of Stock,4010418.0,416263.0,147.0,14090.0,Luxury Accessories,Monday,0,10.734541885658802,0.0003531412757288644,0.03384871139469183,0,1,0,0,0,0,470.5245188905496
Gucci,Gucci Modern Shoes,Shoes,Live,YouTube,Middle East,Female,25-34,2202.0,1.7,461.64,Pre-order,5983910.0,259540.0,28656.0,14870.0,Fragrances,Saturday,1,5.064681788329035,0.11041030126261361,0.05729345267221749,0,0,0,0,1,0,367.98681798355926
Gucci,Gucci Classic Belt,Belt,Story,YouTube,Middle East,Non-binary,55+,1494.0,4.8,4409.57,In Stock,235205.0,973579.0,36336.0,14239.0,Eyewear,Thursday,0,435.4303692523543,0.03732204852194992,0.014625403151256188,0,1,1,0,0,1,6351.90578431581
Gucci,Gucci Vintage Watch,Watch,Live,Twitter,North America,Female,25-34,1933.0,2.4,2831.89,Pre-order,8413290.0,5239.0,46896.0,6486.0,Luxury Accessories,Tuesday,0,0.6967666632197392,8.949618320610687,1.2377862595419846,0,0,0,1,1,0,229.75554153012675
